Tweet_id,Text,translated Text,score
2303,Sorry guys..na excite aquh sa Idol pH..mute nyu muna aquh..hahhah..excited aquh sa pg Judge ng isa quh png baby Boy James Reid'
2304,"@sherilynaustria wala talaga akong kopya nun sa cp ko, wala rin eh tagal ko ng hinahanap wala pa nag upload bawal pa siguro Queen Regine #IdolPHRegineV'"
2305,ginagaya ni kaladkaren yun sinasabi ni ms @reginevalcasid na nakikiliti kapag yuns alow notes hahahahaha Queen Regine #IdolPHRegineV'
2306,"ang yabang sa sapatos ha, ang ingay sis'"
2307,@MayWardOfficial @Barber_Edward_ @maymayentrata07 ah kaya dyan nilagay si iking para makuha siya ni panying #HNKPagsilang Edward as Iking'
2308,@sedemnekia @mayward_bebes Hala oo nga ano album launch nila yan paano nga ba bhe? #HNKPagsilang Edward as Iking'
2309,@MWTrendSquadOFC HAHAHAHA.. Grabe yung hagalpak ng tawa q sa moment nato...HAHAHAHAHAHAAHAHHA #HNKPagsilang Edward as Iking'
2310,@RosieCo52881925 @Adel04574208 Wahhahaha #HNKPagsilang Edward as Iking'
2311,Dahil kay James kaya ako nanunuod JamesReid IdolPHPremiere #IdolPhilippines'
2312,"#IdolPhilippines sana regine, ogie gary or martin or jaya at lani yung judges. Hahaha'"
2313,Kayo na po bahala sa kanila. Prayers for Sri Lanka '
2314,@kuyaofcedward @maymayentrata07 @Barber_Edward_ Hahaha makitawa nalang ako haha #HNKPagsilang Edward as Iking'
2315,@patatochipz1 Bakit po anong nangyari #HNKPagsilang Edward as Iking'
2316,"b""Watchin' #IdolPhilippines Ang galing ng first performer #IdolPHRegineV"
2317,"@Xam49643571 @Jassile23 @AnSocias @OnealRhem @sunnysunday121 @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 Un nga eh sa wall ko pinya lahat, Kaya ng post din ako na fresh na pinya, Anong kalasing pinya ba un #MBwithLouDreBukasNa'"
2318,@PBBabscbn Ok naman po ang Holy Week. Nakapagpahinga and nagchurch. Thank You Lord Sobrang namiss ko ang PBB 3 days din ha lalo na si Lovely Dawn Chang @thedawnchang #PBB8GoldenCircles'
2319,Ano ung baritone???? Queen Regine #IdolPHRegineV'
2320,"@kuyaofcedward @maymayentrata07 @Barber_Edward_ Jeske hahaha.. sabagay sanay naman na tayo sa salitan sa tweet, hilo is real hahahaha.. #HNKPagsilang Edward as Iking'"
2321,Tumawag ako sa amin yun nga binida nung pamangkin ko na lalaki nasa tv daw nakaraan sila Mm at Ed ! Yung movie na LIT napanood kasi nila yun sa sinehan! Tas sabay sabi ng kapatid ko na today din yung start nung #HiwagaNgKambat #HNKPagsilang'
2322,Nangess gua nangeess '
2323,@Xam49643571 @Sitti09197635 @Jassile23 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 Oh my god!! Nalala ko na yan #MBwithLouDreBukasNa'
2324,"feel mo si yen, ashley,angela,sheena,mich,jem, lance and alfred?'"
2325,"b""Lover's in Hong-Kong Daming langgam ooh hehe Ayeeeiiii @Barber_Edward_ @maymayentrata07 #HNKPagsilang"
2326,"""Walang mukha ang depression"" Naalala ko tuloy yung may pinagdadaanan si vice tapos si Regine at Ogie yung isa sa mga tumulong sa kanya haaaaays #IdolPhilippines'"
2327,@mayedmiks dalawa kaya ang TP next week? #HNKPagsilang Edward as Iking'
2328,@DreamscapePH Sir! May repay na po ba sa iWant? #HNKPagsilang Edward as Iking @maymayentrata07 @Barber_Edward_'
2329,Ako din po ate @moirarachelle4 pahug choss haha #IdolPhilippines'
2330,@DreamscapePH Simula pa lang ang ganda na..sana tuloy tuloy ang ganitong magandang flow ng story..excited na sa next episode #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'
2331,@Itsmecharmerr @superaljoon Ano meron dito @AljonMendoza_ || @msKarinaB #EGGStraordinaryKARJON'
2332,"Sana all may pa-hug kay Ate Moi @moirarachelle4 Inggit ako ih, HAHAHAHAHA. #IdolPhilippines'"
2333,OMG!ISANG HIMALA hahaha habang may buhay may pag asa pa ang FACEBOOK guys hahahah #MBwithLouDreBukasNa'
2334,"it makes more sense why walang LS yesterday &amp; today, baka wala na sa bahay yung other 8 by now?? #PBB8GoldenCircles #CantGetOutStudioVersion'"
2335,Pero excited akoooo sa album launch juskooooooo sa wala pang ticketssss dyan.. d kayo magsisi #HNKPagsilang Edward as Iking
2336,Nuod tayo ulit maya sa @iwant . #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'
2337,Now ko Lang nalaman may name Pala Paniki sah. MAGANDA PA.. IKING. YAMAT.. MAKAHANAP NGA SA ALAMAT NG PANIKI MAY GANYAN BA #HNKPagsilang'
2338,konting kembot este dutdot pa road to 500k n parang kanta lang talaga ni dodong ah #HNKPagsilang Edward as Iking'
2339,antagal ng commercial HAHAHA #IdolPHRegineV'
2340,Excuse me HAHAHA'
2341,Me;ay nasan napunta si edward? Ate;lumipad Me;eh? Malabo po tv namin huhu #HNKPagsilang'
2342,"Sana magstay si ash, lance and jem. Or else di magagawa tong pinaghirapan nating hashtag #CantGetOutStudioVersion'"
2343,Expected na masaya talaga ang isang talent show ng ABS-CBN kapag nandoon si @vicegandako dagdagan mo pa ng James Reid @moirarachelle4 at ang nag-iisang Song Bird Regine Alcasid ! Kudos #IdolPhilippines #IdolPHJudgeJames #IdolPHJudgeVice #idolphjudgeregine #idoljudgemoira'
2344,kuya saglit lang naman hahahaha KeepSmiling ASHLEY #CantGetOutStudioVersion'
2345,@rieesingcol @BoybandPH Ako din #IdolPhilippines @BoybandPH'
2346,Nakatago ang remote para walang istorbo Queen Regine #IdolPHRegineV'
2347,@moirarachelle4 Kahit wala nang ticket basta makamayan lang ayus nayun #IdolPhilippines'
2348,ashley jem gwen tan emjay kyzha Ayan mga bet ko huhu sana makasama kayo #CantGetOutStudioVersion'
2349,@thatotherself @fuentes_jet @jezelLAYF08 @neversa92448516 @itsdredesu @louyanong @IstanLouDre yayka murag ganahan pud ko mamisitag San Fernando dah. #MBwithLouDreBukasNa'
2350,hahahahahahahahahahahahahaha shux kuya umayos ka'
2351,@mayward_bebes Wow masayahin talga si Iking kitang kita dyan natatakot din yan babae nakapulot sa kanya #HNKPagsilang Edward As Iking'
2352,okey hmm sino kaya bias ko 2night????? AHAHAHAH @YG_iKONIC #iKONxSundowninSG'
2353,tawang tawa ako sa dance practice langya ang sakit sa tenga nung sapatos sis HAHAHAHAHHSDHDHHDHS'
2354,tangina HAHAHAHAHAHAHA'
2355,May official hashtags pa naman pag AL. DYUSKO ANUNA HAHAHAHA. GINAGALINGAN KASI NG BABIES AYAN TULOY. #HNKPagsilang Edward as Iking'
2356,Napapanaginipan ko na ang PBB sa sobrang pag iisip dahil walang LS. #PBB8GoldenCircles ashley'
2357,@OnealRhem @Xam49643571 @sunnysunday121 @Sitti09197635 @AnSocias @Jassile23 @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @ofc_global @loudre_16 Hala anung nangyari? Hahahaha #MBwithLouDreBukasNa'
2358,Wuhooooo!!!!! Daming ads!!!!!! Namiss ko magbilang ng TVCs kada gap!!!! HAHAHAHA!!! JamesReid IdolPHPremiere #IdolPhilippines'
2359,Ang galing! Kapanabik-nabik ang scenes lalo sa kung ano mangyayari nung nagbanggaan na si Iking at Mateo. #HNKPagsilang Edward as Iking'
2360,Sya pala ung boses na un ung sa teaser! kala ko malaking tao ung bosna un.. #IdolPhilippines'
2361,May bago nanaman akong susubaybayan! #HNKPagsilang'
2362,Magpapakita ka ba Baby Cal? Hahaha JamesReid IdolPHPremiere #IdolPhilippines
2363,@KuyaBisente Ipot natira bisente andun kau opaw hahah #HNKPagsilang Edward as Iking'
2364,@Fangirlmw1 Walang sagot sa tanong ahaha #HNKPagsilang Edward as Iking'
2365,ano oras ang PBBB? pls reply #CantGetOutStudioVersion'
2366,"Can we lessen the back stories and focus on the talent? Tapos yung comment ng judges medyo kulang, maicocompare mo di hamak sa American Idol e. #idolphjudgeregine #IdolPhilippines #IdolPHJudgeVice'"
2367,Pa hug din ako ate @moirarachelle4 hahahaha #IdolPhilippines'
2368,"Again, kung unsa ang kaya mahatag sa imong uyab, I appreciate. Di tanan lalaki kwartahan. Pst3'"
2369,OTSO POLL : Sino para sa inyo ang karapatdapat mapasama sa BIG 4 ngayong Week 2? Vote Now! #PBB8GoldenCircles'
2370,daniel padilla pumunta pang hongkong para lang makita si kath pero mga kaibigan ko di magawang replyan ako : /'
2371,@LoveRegineNate @jhoannmanangan @ClarizYoly @sherilynaustria @reginevalcasid budol is real ka na naman dyan hahaha walang mag reregine kapag hindi nakaka usap ang ibon hhaha Queen Regine #IdolPHRegineV'
2372,HAHAHAHAHAHAHHAH YAWA'
2373,Hello mga madla. Ganito po kasi dapat yung country song. So. Scotty pa rin
2374,@charingme04 @maymayentrata07 @Barber_Edward_ Parng kay maymay at Dodong #HNKPagsilang Edward as Eking'
2375,"Pag may nag tanong ilang taon ka na sabihin mo TEENthy plus ka pa, Pag tinanong ulit ilan ang plus sabihin mo ""a few years ago"". Kung mag tanong ulit bigwasan mo. #MBwithLouDreBukasNa'"
2376,@leyya28 @Barber_Edward_ @maymayentrata07 Sana nga beh! Yung palaging full support :) #HNKPagsilang Edward as Iking'
2377,Excited ako sa mga susunod pang mag aaudition #IdolPhilippines #IdolPhJudgeVICE'
2378,Mahal na mahal ka namin ate Queen Regine @reginevalcasid #IdolPHRegineV'
2379,hahaha babe aq dn ggwa nyan bgo magramadan #MBwithLouDreBukasNa'
2380,@PrincessFrance @graecamfer @Barber_Edward_ Wala paba 500k tweets? #HNKPagsilang Edward as Iking'
2381,@mayward_bebes Team abroad beh nganga! Hahaha Sana mag update ang team bahay para masundan namin.. Edward as Iking #HNKPagsilang'
2382,Anuna wala akong pangatlong gadget para sa BPHX hahahaha #IdolPhilippines BoybandPH'
2383,@EngrMAI_ @Itsmecharmerr @superaljoon @AljonMendoza_ @msKarinaB mag iibang bansa na si beshy engr. #EGGStraordinaryKARJON'
2384,Ayan na ulit Queen Regine #IdolPHRegineV'
2385,Nakakapagod manood ng TV...nakikita ko mga bwiset na kandidato...Sarah G bakeeet???? JamesReid IdolPHPremiere #IdolPhilippines'
2386,"@DreamscapePH Ang bilis ng mga kaganapan, hindi ko alam kung saan mag uumpisa, hahaha #HNKPagsilang Edward as Iking'"
2387,"@iamohhard Panoorin mo lahat ng comeback, dance practice at guestings nila sa variety show (ex: Weekly idol, Running Man). Mag-download ka na rin ng V app. '"
2388,@princess_pachoy Or ung four eh HM ung pipili or if me task na gagawin then the other four eh vote ng taong bayan ? #PBB8GoldenCircles #CantGetOutStudioVersion'
2389,Nanonood lang ako nito dahil kay James.. #IdolPhilippines'
2390,Ang baliw nyoooo Queen Regine #IdolPHRegineV'
2391,Lantaw ko para kang ate moi #IdolPhilippines'
2392,@mwtrendsetter @Barber_Edward_ @maymayentrata07 Ang galing ng graphics. Hindi pangit ang pagkakalapat. Galing! #HNKPagsilang Edward as Iking'
2393,Magpaturo ka na kasi kay mumsh magtagalog para relate ka lagi haha JamesReid IdolPHPremiere #IdolPhilippines'
2394,@Sitti09197635 @sunnysunday121 @Xam49643571 @Jassile23 @AnSocias @OnealRhem @LagmanGeraldine @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 yayyyy...na late aq baka bigyan niyo aq ng 2pts ha..ehehhebe #MBwithLouDreBukasNa'
2395,@beasalapantan Patay tanan ate @neversa92448516! Hahahahaha! #MBwithLouDreBukasNa'
2396,@elllaellaela @Barber_Edward_ @DreamscapePH Ako po si acel_cutiepie #HNKPagsilang Edward as Iking'
2397,Ito din sana.. #CantGetOutStudioVersion'
2398,Wahhh natawa ako dun sa huling part hahahaha #PBB8GoldenCircles'
2399,@Jassile23 @sunnysunday121 @Xam49643571 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 Pinya ni kuya Hahahaha #MBwithLouDreBukasNa'
2400,LEGIT LAUGH HAHAHAHAHAHAHAHA'
2401,@thatotherself @fuentes_jet @Sword_of_LouDre @neversa92448516 @itsdredesu @louyanong @IstanLouDre Lupigan jud si @Sword_of_LouDre ani. Maypas Alex mamisita na. #MBwithLouDreBukasNa'
2402,"iba ka talaga @krizshaaa dika lg gforce, singer ka pa! Iba ka lodi ka talaga hahaha JamesReid IdolPHPremiere #IdolPhilippines'"
2403,Yes! Deserve nila sa BNK.'
2404,@mo_halik Hahahahaha #HNKPagsilang Edward as Iking'
2405,@iluvmayward1 @Barber_Edward_ @maymayentrata07 Maganda talaga nanood ang parents ko at nagandahan sila #HNKPagsilang Edward as Iking'
2406,Hoy nice kaayo ang 1st auditionee gashhh starting Idol Philippines with a bang! #IdolPhilippines'
2407,Pabili nga ako :&lt;'
2408,Sakin lang ba o ayaw talagang gumana ng Livestream sa iWant tv? JamesReid IdolPHPremiere #IdolPhilippines'
2409,"@Lawyer00610562 @lhene101 Kausapin ko sya!tanongin ko saan kakumukuha ng kapal ng mukha,?hahaha #HNKPagsilang Edward as Iking'"
2410,@poohjebs @idolphilippines Eh yung tagline lang pinapatrend nung magaling na utos ng ewan na ofc ni James jusme . Pag kay James tagline pero pag sa retokadang jowa hashtag hahahahaha JamesReid JamesReid IdolPHPremiere #IdolPhilippines'
2411,@kuyaofcedward @maymayentrata07 @Barber_Edward_ Hahaha nalang din ako... #HNKPagsilang Edward as Iking'
2412,yung reaction talaga ni Moira tungkol sa depression #IdolPhilippines'
2413,@DreamscapePH @beamae005 Oy di pala si Oryang may sala ng pagkamatay ng mga hayop. #HNKPagsilang Edward as Iking'
2414,Bat hindi a capella? #IdolPhilippines'
2415,Push #PBB8GoldenCircles'
2416,@sereneheart24 Tapos diba yung scene ni tatay pulis may tinitignan sa bangin? Pano kung may bata dun.. tapos si Sarah pala? #HNKPagsilang Edward as Iking'
2417,Galing mo #HNKPagsilang Edward as Iking'
2418,ANG GALING TALAGA NG MGA PINOY #IdolPhilippines'
2419,@kuyaofcedward @LeeQ0208 Sna na nga ipalbas n din un kc ang tagal n nun eh #HNKPagsilang Edward as Iking'
2420,@MWTrendSquadOFC @maymayentrata07 @Barber_Edward_ @MayWardArmyOFC @MWHeadAdminsOFC @MWLifetimeSquad @MWSoulmateSquad @MWTsumaSquad @MWTWarriorsOFC @kuyaofcedward @EJB_Defenders Magkwento kayo para naman sa aming di pa nakapanood para may mai-tweet #HNKPagsilang Edward as Iking'
2421,Kuya wag mo kaming papaiyakin mamaya ha pleaseeee #CantGetOutStudioVersion'
2422,#HNKPagsilang Wla ako sa mood. Huhu pero need mkipagtweet. OK cgeh go. Wahaha pordalab '
2423,Ang lamya ni James Reid. Very limited vocabulary. #IdolPhilippines'
2424,Ayan na at Back from Commercial na!! #IdolPhilippines #IdolPHRegineV #IdolPHJudgeJames #IdolPHJudgeVice #IdolPHJudgeMoira'
2425,Nanglimos ko og wife sa among silingan #HNKPagsilang'
2426,Trending na si Queen Regine wooooohhhh #IdolPHRegineV'
2427,@MayWardOfficial @DreamscapePH @Barber_Edward_ @maymayentrata07 ang ganda ng first episode nla! #HNKPagsilang'
2428,Iking panikiiii @maymayentrata07 @Barber_Edward_ #HNKPagsilang Edward as Iking'
2429,@catherineibane2 Try mo Tambay sa YT pag di ka busy duon makikita mo Lahat kong mag tyaga ka hahahahahaha... #HNKPagsilang Edward as Iking Maymay as Sarah'
2430,linggo ng pagkabuhay daw ngayon hmm so kamusta naman tayo diyan mga ka-dead inside????'
2431,*inisprayan ang inis* kapatid: pagkabuhay ngayon... me: '
2432,"""Explosions in Kochchikade, Katuwapitiya and Colombo."" #EasterAttackSL @Dailymirror_SL"
2433,@DreamscapePH Team Replay ako kakauwi ko lang #HNKPagsilang'
2434,Ang gwapo naman! Happy Easter! @MiguelTanfelix_ '
2435,Guys nasa work ako and today yung #IdolPhilippines and hindi ko siya mapapanoid kaya pag nakita niyo ko picturan niyo ah hahahaha hindi kasi ako sumali'
2436,Ang solid ng @idolphilippines parang American Idol yun vibe good job abs-cbn #IdolPhilippines'
2437,@kylekarlo_ Wag mona unahan episode bai nagsisimula palang #HNKPagsilang Edward As Iking'
2438,"@DreamscapePH Eto yung pmaangkin ko hbang nanunuod,,, ng #HNKPagsilang #MayWard #MaymayEntrata #EdwardBarber @maymayentrata07 @Barber_Edward_"
2439,Bakit kailangan may nakaka awa na story kapag audition??? #HNKPagsilang Edward as Iking'
2440,@cntpatricia23 Hoi Edward focos kaau kaba hahaha #HNKPagsilang Edward as Iking'
2441,@SaranghaeyoRV @ilda_talk Wag daw ganyan! Ilda is better naman than @tweetmetomcat @Noel_Dolor @melchor_vergara hahaha Queen Regine #IdolPhRegineV'
2442,"@Jassile23 @sunnysunday121 @Xam49643571 @Sitti09197635 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @ofc_global @loudre_16 Alam ko na yan.. Ang alamat ng pinya! Pero di ko to nakita, sinabihan lang ako. #MBwithLouDreBukasNa'"
2443,Maganda yung kwento at sure akong aabangan ko to every sunday! #HNKPagsilang Edward as Iking'
2444,Kathryn at Daniel ginagamit niyong pangalan pero si Avy naman at si Jared yung nasa picture.'
2445,Yung kasama mo ang buong tropa sa #IdolPhilippines audition haha Queen Regine #IdolPHRegineV'
2446,#IdolPHRegineV ate i love you ..alam mo bang kilig na kilig kaming lahat sa iyo ..ayiieee love you Queen'
2447,Ang pogiiii ni @IdolPhilippines #IdolPhilippines'
2448,APRIL/ABRIL 21 SUNDAY/LINGGO/SONNTAG 2019 EASTER SUNDAY / LINGGO NG PAGKABUHAY / OSTERSONNTAG #ALDUBBlessedEaster #ALDUBHappyEaster #ALDUBLuckiestTL #MaineMendoza #ALDENTheActorReturns
2449,Nakakagigil ung sheep mentality ng mga tao sa lugar nila Oryang. To the point of murder. Grabe yr2001 na yan ha. #HNKPagsilang Edward as Iking @maymayentrata07 @Barber_Edward_'
2450,Maging masipag po tayo walang iwanan... #HNKPagsilang @maymayentrata07 @Barber_Edward_
2451,@thatotherself @beasalapantan Hoooy! Nganu mag ate ka nako! Hahaa #MBwithLouDreBukasNa'
2452,@AnaPadamong @Barber_Edward_ @maymayentrata07 Opo nakapagbabad na po ako dati sa PBB ganaps nila :) tapos ko na po official uploads. di lang po kasi kumpleto mga livestreams :) #HNKPagsilang Edward as Iking'
2453,@charingme04 @maymayentrata07 @Barber_Edward_ Parang kay Mm at Ed #HNKPagsilang Edward as Iking'
2454,Since kay Louie andrada unit toh.. ggwin tlagang talk show toh hahaha #IdolPhilippines'
2455,Parang pang-TNT yung VTR ng backstories. #IdolPhilippines'
2456,sweet. ang swerte ghAD'
2457,Komplikado naman ni Sarah at Iking hays naman. Hahaha. Hindi kaya talaga nakunan si Oryang? #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'
2458,@LouDreTrendsOFC @louyanong @itsdredesu Solid LouDre ako #MBwithLouDreBukasNa'
2459,@Anjilaaa24 @mwtrendsetter @Barber_Edward_ @maymayentrata07 Totoo! Grabe yung asar ko sa character ni Sir Epi. Hahaha! #HNKPagsilang Edward as Iking'
2460,@Sitti09197635 @sunnysunday121 @Jassile23 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 Sakay ka na lang po admin hahaha #MBwithLouDreBukasNa'
2461,Hot tingnan ni jk sa dance practice amff '
2462,HAHAHAHAHA #IdolPhilippines #IdolPHJudgeVice'
2463,Hahaha boang jd nis vice oii #IdolPHRegineV #IdolPhilippines'
2464,@AnneVillaquez @Dore24833550 True iba tlga ang loudre #MBwithLouDreBukasNa'
2465,"@kaaarrree yup tas utas silang dalawa sa mga jokes nila, minsan sila lang yung nagkakaintindihan. tanda mo ba yung pinoy grandfather ni aljun, utas din ako dun eh hahahahahaha #EGGStraordinaryKARJON'"
2466,[ 190421 ] SBS @ Inkigayo
2467,lain lage siya? '
2468,Syempre hindi mamawala don ung isang fav ni kuya na laging tinatawag sa Confession room oops #CantGetOutStudioVersion'
2469,Bagong kakaadikan every Sunday hehe #IdolPhilippines'
2470,"Nag iisa ka lang, nag iisa ka pa rin. huhuh #HNKPagsilang Edward as Iking'"
2471,@Sword_of_LouDre @neversa92448516 @fuentes_jet @thatotherself @itsdredesu @louyanong @IstanLouDre @IstanLouDre tagda intawon ang ulitawo nga nagbighani sa imong kgwapa hahaahh #MBwithLouDreBukasNa'
2472,Kuya wala man lang bang paparty sa sixteen housemates huhuhuhu #PBB8GoldenCircles | GELANCE'
2473,@erkvnl_ ang bongga teh hahahahahaha #MBwithLouDreBukasNa Charot hahahahahaha'
2474,@neversa92448516 @fuentes_jet @jezelLAYF08 @thatotherself @itsdredesu @louyanong @IstanLouDre @vongatillo wa man nitingog si babe @IstanLouDre nanihapon pa siguro. #MBwithLouDreBukasNa'
2475,"But the first audition was really great although ang lapit ng version niya sa original. But I do love him to sing more of Country music, Wala kasi masiyadong ganoon Dito. Queen Regine #idolphregineV #IdolPhilippines #IdolPHJudgeVice #IdolPHJudgeJames'"
2476,Iba din tong si Jan Luis. Dinala buong barangay! Nakakatuwa naman ang full support. #IdolPhilippines Gogogo Jan Luis. Good luck.'
2477,Lahat ng tao huhusgahan ka sa itsura mo Ang magiging ganti mo na lang dito Ay ang kabutihang nasa puso mo Kapag ito ay tumibay Walang makakapantay Sa hiwagang iyong taglay At sa puso mong malinis at puno ng buhay #HNKPagsilang Edward as Iking
2478,ANG GANDA NI MOIRAAA! #IdolPhilippines'
2479,ANG GWAPO DIN NG BEBE JAMES KO. #IdolPhilippines'
2480,putek ampogi ni james reid bat ganon? #IdolPhilippines'
2481,abscbn bakit walang signal gma ngayon sa tv plus? dahil ba kmjs na mamaya? #BACKBOXHASFAILEDUS'
2482,Mga te!! Queen Regine #IdolPHRegineV'
2483,"@Adel04574208 @MayWard_FC Ako mads oo pero si oppa wala nah,hahah #HNKPagsilang Edward as Iking'"
2484,DITO MO MALALAMAN how Edward improving his acting skills... #HNKPagsilang'
2485,@FlowGalindez @closetMWfangirl @iwant Team iwant ako later. Hindi ako nakanuod. #HNKPagsilang'
2486,@iheartMMEntrata Magpapatayan ang kambal sa huli dahil sa pag-ibig. #HNKPagsilang Edward as Iking'
2487,sana may magdala ng tablet ng myphone ung may tv sa al taz panood ako ...hahaha #HNKPagsilang Edward as Iking'
2488,Pakipalitan ang stylist ni Vice Ganda ngayon na!!! Jusko ang chaka ng outfit #IdolPhilippines'
2489,Ky edward yang mga bonet na yan . Haha #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'
2490,Nakakaiyak si kuyang taga-teatro. Queen Regine #Idol'
2491,Ready na rin kami maki party... sa twitter #iKONxSundowninSG'
2492,@sinushiccup pwede din hay ang daming pakulo ni kuya hirap hulaan #PBB8GoldenCircles #CantGetOutStudioVersion'
2493,@DreamscapePH mabilis ang takbo ng story. parang pelikula. ang ganda! dapat gawing teleserye kasi kakaiba. ibang putahe ang nasa hapag kainan namin. #HNKPagsilang Edward as Iking @maymayentrata07 @Barber_Edward_'
2494,Commercial break ng GAL pag 6:45 na tapos pag commercial ng kambat balik GAL ulit wahahah baka pwede naman po! #HNKPagsilang Edward as Iking.'
2495,Kalpante ako na makapasok ang Ashlance sa golden 8 na yn kc they have golden hearth este green hearth pla ahaha #CantGetOutStudioVersion'
2496,Ako na po magpupunas ng tissue hahahaha cheret #IdolPhilippines BoybandPH'
2497,"b""Ako lang 'to pero di ko bet si Kuya. Di yun ang natural singing voice nya. Nawawala nga sya eh. Pero yeah, maybe he deserves a chance. JamesReid IdolPHPremiere #IdolPhilippines"""
2498,"Nah, ikaw pa rin talaga eh. uhhhhh #HNKPagsilang Edward as Iking'"
2499,Nag egg hunting ka din ba kanina? Ilang itlog nakita mo Happy Easter Engr Nabasag mga itlog anon.. Di nahawakan nang maogi..
2500,Ang shala ng shots. I LOVE IT. #IDOLPhilippines'
2501,Gusto ko makilala sino ang 00001 sa nag Audition! Hahahaha #IdolPhilippines'
2502,@itsmedaniekaC29 @msKarinB @renslemense wala pa later pa nomination night #EGGStraordinaryKARJON'
2503,@GELANCEftw @GeLanceLovers Hindi rin ako nakapanood pero nong may nagsabi kinabahan akooooo... #PBB8GoldenCircles'
2504,Nakikiliti eee :))) Yes ba Queen Regine #IdolPHRegineV'
2505,Nakakatawa yung pangalawang contestant... hahahahahah #IdolPhilippines'
2506,"As somebody pointed out,certified flyer nga si iking haha #HNKPagsilang Edward as Iking @maymayentrata07 @Barber_Edward_'"
2507,From IAGK to HNK. Hahaha #HNKPagsilang'
2508,Kung haharap ba naman ako kay Queen Regine kelangan ko din ng moral support ng buong angkan ko whahaha Queen Regine #IdolPHRegineV'
2509,Kyottt #IdolPhilippines #IdolPHJudgeVice'
2510,@forkxre @msKarinaB @AljonMendoza_ Pag akoo natuluyan kareee hahaha ipatago na kay bajon yan #EGGStraordinaryKARJON'
2511,nasusuka na t lahat Queen Regine is life mas inuna ko magbukas ng tv kaysa sumuka HHAHAHHAHAHHAHA'
2512,#IdolPhilippines pag si vice ang judge parang mukang professional at televised gay bar ang scene! Haha opinion thanks'
2513,@Beauty04764113 @Jassile23 @sunnysunday121 @Xam49643571 @AnSocias @OnealRhem @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @nuggetvanilla @bechay28 @notario_ruby @GraceSeverino3 @nana_cheesecake @chikikayyyy @xy0811 @ofc_global @loudre_16 Cge anak first Bka iwanan ka ng asawa mo pag pababayaan mo mga junakirs mo Hhahaha joke #MBwithLouDreBukasNa'
2514,Loko ka talaga meme #IdolPhilippines'
2515,Ano paba..hahaha #HNKPagsilang Edward as Iking'
2516,@ShoichiRisers @notshoichi @ShoichiOFC @shoichi_kaoseth @shoichiluvs @TropangShoichi @lovelylieseth1 attack na ba tayo mga ka-hunters??? HHHAHAHAHA YouAreMySHOnshine | #PBB8GoldenCircles'
2517,@iheartMMEntrata Tatakbo ako palapit sa kanya kahit takot ako sa paniki.Kung ganyan nman kagwapo hahahaha. #HNKPagsilang Edward as Iking'
2518,Habol tayo dito. Sa mga di pa nakakavote vote natin karjon #EGGStraordinaryKARJON'
2519,#IdolPhilippines @VICEIONDefender masyado na ko late '
2520,@sunshinecruz718 @mwtrendsetter Ganda ng Kambat at magagaling ang cast #HNKPagsilang Edward as Iking'
2521,Napuwing ka kyah? Poteek ang qtiee HAHSHAHAHHAAH'
2522,@sibarAYraMnnA @Mheza28 @Barber_Edward_ @maymayentrata07 Hahaha #HNKPagsilang Edward as Iking'
2523,SANDALI NAGRELEASE NG DANCE PRACTICE VIDEO'
2524,laban Team HK FLYERS @MaywardHongKong may pa overtime pala.. buusshhaaakkkk ingat kayo mamaya sa paguwi.. uwian na sa may mga Curfew diyan.. hanap na kayo mga amo niyo.. hahahha @maymayentrata07 @Barber_Edward_ #HNKPagsilang Edward as Iking'
